place_id,business_name,type_label,city,address,phone,website,tiene_web,rating,review_count,photo_path,web_estado
ChIJ33KsKrggQg0RkNWWjhO2eqA,Fisioterapia Xirgú,Fisioterapia,Getafe,"Calle Margarita Xirgu, 2, local 3, C. Cataluña, 17, local 50, 28903 Getafe, Madrid, España",+34 601 05 17 95,http://www.fisioterapiaxirgu.es/,True,4.9,72,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ33KsKrggQg0RkNWWjhO2eqA.jpg,propia
ChIJcaYA97IgQg0RvdcjDvm5LoQ,Clinica de Fisioterapia en Getafe - Somos tu Fisio,Fisioterapia,Getafe,"C. Alcalde Jesús Prieto, 5, Loc 1A, 28907 Getafe, Madrid, España",+34 911 62 60 47,https://www.somostufisio.com/,True,4.8,105,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJcaYA97IgQg0RvdcjDvm5LoQ.jpg,propia
ChIJrQWLD64hQg0RDVgIW2SHy_g,Fisioterapeuta Lucía Egea,Fisioterapia,Getafe,"C. Ferrocarril, 34, 28901 Getafe, Madrid, España",+34 686 55 03 90,https://www.luciaegeafisioterapeuta.es/,True,4.9,36,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJrQWLD64hQg0RDVgIW2SHy_g.jpg,propia
ChIJOQhVmD0xQg0RrIsZVGzmJWM,Clinica D cuatro,Fisioterapia,Getafe,"P.º de La Estación, 31, Loc 2, 28904 Getafe, Madrid, España",+34 633 69 07 09,http://www.clinicadcuatro.com/,True,5,30,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJOQhVmD0xQg0RrIsZVGzmJWM.jpg,propia
ChIJ5aTAY6YgQg0RvJrieV6yVow,Corefisio,Fisioterapia,Getafe,"C. Pilar Soler, 5, 28907 Getafe, Universidad, España",+34 911 28 74 97,,False,5,37,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ5aTAY6YgQg0RvJrieV6yVow.jpg,ninguna
ChIJieDw8ZqLQQ0RW5f-uJWN9P4,Clínica de Fisioterapia y Osteopatía Sinergia,Fisioterapia,Getafe,"P.º de Santiago Casares Quiroga, 4, BAJO LOCAL 11, 28905 Getafe, Madrid, España",+34 919 35 42 69,http://www.sinergiafisiogetafe.com/,True,5,24,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJieDw8ZqLQQ0RW5f-uJWN9P4.jpg,propia
ChIJq8FTi-whQg0R6UrjhAJF2pE,Moventum Clinic,Fisioterapia,Getafe,"Av. Caballero de la Triste Figura, 7, 28906 Getafe, Madrid, España",+34 602 58 50 56,https://www.moventumclinic.com/,True,5,81,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJq8FTi-whQg0R6UrjhAJF2pE.jpg,propia
ChIJJWy8_X6KQQ0RBzya0lu8hSY,CLINICA DE FISIOTERAPIA LOS ARCOS,Fisioterapia,Getafe,"Av. de las Arcas del Agua, 7, Loc 9 1º SECTOR 3, 28905 Getafe, Madrid, España",+34 916 01 75 92,http://www.fisioterapialosarcos.es/,True,4.7,86,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJJWy8_X6KQQ0RBzya0lu8hSY.jpg,propia
ChIJU5T62pkgQg0RyhqnYP-KunA,Atlas Fisioterapia y Podología,Fisioterapia,Getafe,"C. Concepción, 3, 28901 Getafe, Madrid, España",+34 916 01 14 60,https://atlas-fisioterapiaypodologia.es/,True,5,29,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJU5T62pkgQg0RyhqnYP-KunA.jpg,propia
ChIJ33KuL7EhQg0RIuCYcQ5bRYE,Fisioterapia Garval | Centro de Salud y Bienestar en Getafe,Fisioterapia,Getafe,"Av. de María Zambrano, 4, 28903 Getafe, Madrid, España",+34 640 12 51 35,http://www.clinicagarval.com/,True,5,48,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ33KuL7EhQg0RIuCYcQ5bRYE.jpg,propia
