place_id,business_name,type_label,city,address,phone,website,tiene_web,rating,review_count,photo_path,web_estado
ChIJ02Xhn0whQg0R0o0DKt8vgh0,Ensó Centro de Cuidado y Estética,Estetica,Getafe,"C. Villaverde, 15, 28902 Getafe, Madrid, España",+34 686 20 16 90,,False,4.9,57,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ02Xhn0whQg0R0o0DKt8vgh0.jpg,ninguna
ChIJ4e61hHQhQg0RUka-uWv82UA,Centro de Uñas KIMBERLY (Estética Belleza),Estetica,Getafe,"P.º de La Estación, 14, 28902 Getafe, Madrid, España",+34 624 28 03 62,,False,4.8,76,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ4e61hHQhQg0RUka-uWv82UA.jpg,ninguna
ChIJrVBKgL4gQg0Rg8LwXrZRQQU,Victoria Belleza y Estética,Estetica,Getafe,"C. Pizarro, 2, Loc 6, 28902 Getafe, Madrid, España",+34 623 14 86 39,https://victoriabelleza.com/,True,4.8,227,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJrVBKgL4gQg0Rg8LwXrZRQQU.jpg,propia
ChIJJ1QVG8whQg0RMSx8TOASWhI,"Integral Care , Belleza y Peluqueria Organica en Getafe",Estetica,Getafe,"C. de Ramón Rubial, 2, Loc 2, 28904 Getafe, Madrid, España",+34 916 83 64 33,https://integralcare.es/,True,4.8,92,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJJ1QVG8whQg0RMSx8TOASWhI.jpg,propia
ChIJCdnYtyYhQg0RQF8g4VH7irg,Centro Estético Sonia Valenzuela,Estetica,Getafe,"Av. Rocinante, 4, Loc 5, 28906 Getafe, Madrid, España",+34 601 23 13 13,https://www.centrodeesteticasoniavalenzuela.com/,True,4.9,136,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJCdnYtyYhQg0RQF8g4VH7irg.jpg,propia
ChIJ3ZpxqpcgQg0Re0pd-9xOsPY,"Sonia Style Centro De Estética en Getafe, Nails",Estetica,Getafe,"Calle Felipe Estevez, n4, 28901 Getafe, Madrid, España",+34 674 54 38 70,http://www.instagram.com/centrodeestetica_sonia_style/,False,4.7,65,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ3ZpxqpcgQg0Re0pd-9xOsPY.jpg,social
ChIJszf64ZkgQg0R0UhPu_yweO0,DepiSun Getafe Beauty Center,Estetica,Getafe,"C. Cervantes, 4, 28904 Getafe, Madrid, España",+34 617 86 60 23,https://www.instagram.com/depisun_getafe,False,4.7,185,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJszf64ZkgQg0R0UhPu_yweO0.jpg,social
ChIJZSyv0pYgQg0R_2GYLCEojSM,Clínica Londres | Cirugía y Medicina Estética,Estetica,Getafe,"C. Jardines, 21, 28901 Getafe, Madrid, España",+34 916 96 74 23,https://www.clinicalondres.es/clinicas/getafe,True,4.8,1081,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJZSyv0pYgQg0R_2GYLCEojSM.jpg,propia
ChIJEx4WpxAhQg0RRt7zbaRXvG0,Nuevo Fénix Estética Avanzada,Estetica,Getafe,"Avenida Comandante José Manuel Ripollés, C. Elvira Lindo, esquina, Local 2, 28907 Getafe, Madrid, España",+34 685 08 09 82,https://nuevofenix.com/,True,4.7,421,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJEx4WpxAhQg0RRt7zbaRXvG0.jpg,propia
ChIJ-4Q3WgAhQg0Rl7feTF7t1f0,Maison Le Magie | Tu espacio de Belleza,Estetica,Getafe,"C. Carabanchel, 31A, Loc 2, 28902 Getafe, Madrid, España",+34 624 71 62 05,,False,5,113,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ-4Q3WgAhQg0Rl7feTF7t1f0.jpg,ninguna
