place_id,business_name,type_label,city,address,phone,website,tiene_web,rating,review_count,photo_path,email,contactar_por_telefono,web_estado
ChIJFx-2wSGKQQ0RYwUQdWMp6BA,Glow Blondie by Alba García,Peluqueria,Leganes,"Av. de Fuenlabrada, 20, 28912 Leganés, Madrid, España",+34 662 00 73 51,,False,4.6,153,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJFx-2wSGKQQ0RYwUQdWMp6BA.jpg,,True,ninguna
ChIJUcxjzBqJQQ0Rm09Yuz-xY84,Erica Martin Estilistas,Peluqueria,Leganes,"Av. Rey Juan Carlos I, 50, bajo, 28915 Leganés, Madrid, España",+34 916 87 00 36,,False,4.9,47,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJUcxjzBqJQQ0Rm09Yuz-xY84.jpg,,True,ninguna
ChIJz_iQDR-KQQ0RaVaQzDznm7E,Salon Arte’Look,Peluqueria,Leganes,"C. Getafe, 17, 28912 Leganés, Madrid, España",+34 642 42 86 50,,False,4.8,200,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJz_iQDR-KQQ0RaVaQzDznm7E.jpg,,True,ninguna
ChIJQ3bZmuOJQQ0RZCvMdJSUG8s,Peluqueria Fashion,Peluqueria,Leganes,"C. Petra Kelly, 3, Loc 13, 28919 Leganés, Madrid, España",+34 919 35 07 22,,False,4,38,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJQ3bZmuOJQQ0RZCvMdJSUG8s.jpg,,True,ninguna
ChIJo0wXCYqJQQ0R26tVib-ymqw,Peluqueria Nancy Leganés,Peluqueria,Leganes,"C. de Barrionuevo, 28911 Leganés, Madrid, España",+34 697 56 93 23,,False,3.9,15,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJo0wXCYqJQQ0R26tVib-ymqw.jpg,,True,ninguna
ChIJ4e7ZilAnQg0RdyjA9JUpUx8,Jean Louis David | ParqueSur Westfield,Peluqueria,Leganes,"Centro Comercial Parque Sur, Av. Juan Carlos I, 49, 28916 Leganés, Madrid, España",+34 910 02 53 02,http://www.jeanlouisdavidmadrid.com/,True,4.4,809,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ4e7ZilAnQg0RdyjA9JUpUx8.jpg,info@jeanlouisdavidmadrid.com,False,propia
ChIJrU2ANp6JQQ0RRXww12xk4_g,Carlos Conde - Barbería Carrefour Plaza Nueva Leganés,Peluqueria,Leganes,"Av. Puerta del Sol, 2, 28918 Leganés, Madrid, España",+34 911 63 21 60,https://www.carloscondepeluqueros.com/centro/leganes-cc-plaza-nueva/,True,4.8,118,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJrU2ANp6JQQ0RRXww12xk4_g.jpg,info@carloscondepeluqueros.com,False,propia
ChIJN4aZeYqJQQ0RGw5m-l42DOE,Joss&co Peluquería,Peluqueria,Leganes,"C. Juan Muñoz, 18, 28911 Leganés, Madrid, España",+34 919 47 88 41,,False,3.8,66,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJN4aZeYqJQQ0RGw5m-l42DOE.jpg,,True,ninguna
ChIJ4-y7OEyJQQ0RZkayG4MKhBg,Peluquería Casablanca,Peluqueria,Leganes,"C. Mayorazgo, 24, 28915 Leganés, Madrid, España",+34 604 11 63 24,,False,4.4,32,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ4-y7OEyJQQ0RZkayG4MKhBg.jpg,,True,ninguna
ChIJZ4BggiuJQQ0RQhbYsLgdJF8,Luzete Hair Studio,Peluqueria,Leganes,"C. del Nogal, 6, 28918 Leganés, Madrid, España",+34 652 34 71 79,https://www.instagram.com/luzetemadrid/,False,5,49,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJZ4BggiuJQQ0RQhbYsLgdJF8.jpg,,True,social
ChIJrbfHq1cnQg0R0ZCsNDlYFl0,Peluquería Master'S,Peluqueria,Leganes,"C. de Holanda, 6, 28916 Leganés, Madrid, España",+34 916 80 05 71,,False,4.9,76,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJrbfHq1cnQg0R0ZCsNDlYFl0.jpg,,True,ninguna
ChIJRUClYB2KQQ0RXcuUqtWsAo8,Peluqueria Katty,Peluqueria,Leganes,"C. de La Alcarria, 23, 28915 Leganés, Madrid, España",+34 645 23 03 67,,False,4.2,19,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJRUClYB2KQQ0RXcuUqtWsAo8.jpg,,True,ninguna
ChIJY0X5ZoqJQQ0Rs21-JxiKa1I,Peluqueria-Estetica Gema Madrid París,Peluqueria,Leganes,"C. Nuncio, 18, 28911 Leganés, Madrid, España",+34 916 89 86 40,,False,4.7,181,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJY0X5ZoqJQQ0Rs21-JxiKa1I.jpg,,True,ninguna
ChIJOzOa_PCJQQ0RMJdEWT1u2UA,Nuria Pérez Peluqueros,Peluqueria,Leganes,"C. del Ampurdán, 4, 28915 Leganés, Madrid, España",+34 672 85 52 87,https://www.nuriaperezpeluqueros.es/,True,4.9,126,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJOzOa_PCJQQ0RMJdEWT1u2UA.jpg,,True,propia
ChIJT7lI9PSJQQ0RNyN4Q_Gb8_s,VENUS ESTILISTAS,Peluqueria,Leganes,"Av. de Fuenlabrada, 4, 28912 Leganés, Madrid, España",+34 916 88 15 79,https://www.facebook.com/asesormodaleganes/,False,4.7,385,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJT7lI9PSJQQ0RNyN4Q_Gb8_s.jpg,,True,social
ChIJ96bo4h-KQQ0R_jQosBSC0FA,Chelsea Peluqueros Leganés,Peluqueria,Leganes,"Av. de la Universidad, 2, 28911 Leganés, Madrid, España",+34 916 93 73 07,,False,5,12,,,True,ninguna
ChIJO0_mBJKJQQ0R94rS3Mhn9Ok,VIQUE'S peluquería y estética,Peluqueria,Leganes,"C. de Argentina, 13, 28918 Leganés, Madrid, España",+34 607 72 70 98,https://app.bewe.co/peluqueria-viques/s/treatments?fbclid=PAZXh0bgNhZW0CMTEAAaeMihTMeRFJQTe3qBXGK3JIpM9yAzAklYeSBU89-O99hMT0T_TDEb7aflxKZg_aem_Tn-nbrMCKRs8Wrjefqqt4Q,True,4.7,198,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJO0_mBJKJQQ0R94rS3Mhn9Ok.jpg,,True,propia
ChIJI6lbq-WJQQ0R5JPPy-tUlEM,VENUS ESTILISTAS,Peluqueria,Leganes,"Av. de la Reina Sofía, 13, 28919 Leganés, Madrid, España",+34 916 80 39 27,https://www.facebook.com/asesormodaleganes,False,4.8,305,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJI6lbq-WJQQ0R5JPPy-tUlEM.jpg,,True,social
ChIJ12DRSOmJQQ0RRJlfh3vaLeM,PELUQUEROS MORA,Peluqueria,Leganes,"C. de Madrid, 16, 28912 Leganés, Madrid, España",+34 911 62 68 88,http://www.peluquerosmora.com/,True,4.9,168,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ12DRSOmJQQ0RRJlfh3vaLeM.jpg,,True,propia
ChIJPbqtTgCJQQ0RyFhx-aIoY_Y,PELUQUERÍA BARBERÍA ISMA,Peluqueria,Leganes,"C. Río Manzanares, 23, 28913 Leganés, Madrid, España",+34 641 69 36 65,,False,5,14,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJPbqtTgCJQQ0RyFhx-aIoY_Y.jpg,,True,ninguna
ChIJbU-BbYaJQQ0Rh8F5T-wvwCw,Ch Maqueda Peluqueros,Peluqueria,Leganes,"C. Río Nervión, 1, 28913 Leganés, Madrid, España",+34 911 16 62 48,,False,4.8,92,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJbU-BbYaJQQ0Rh8F5T-wvwCw.jpg,,True,ninguna
ChIJGVMjtRmLQQ0RIkDlAyBao04,Peluquería Barbería Yeme the barber,Peluqueria,Leganes,"Av. de Fuenlabrada, 105, 28912 Leganés, Madrid, España",+34 613 97 71 26,,False,4.7,20,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJGVMjtRmLQQ0RIkDlAyBao04.jpg,,True,ninguna
ChIJ5dn95piJQQ0RpIeFj6JCHg0,La Chaise du Barbiers leganes,Peluqueria,Leganes,"Av. Dr. Mendiguchía Carriche, 12, 28911 Leganés, Madrid, España",+34 911 96 62 77,,False,4.8,55,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ5dn95piJQQ0RpIeFj6JCHg0.jpg,,True,ninguna
ChIJ-_Wdr4qJQQ0RxQ4jv_Ue0JI,Belleza Natural Peluqueria,Peluqueria,Leganes,"C. de Butarque, 9, 28911 Leganés, Madrid, España",+34 688 28 86 92,,False,5,2,,,True,ninguna
ChIJUV_rx6iLQQ0RLE4GO_FLOsg,Peluquería El Espejo de Alicia - Leganés,Peluqueria,Leganes,"C. del Tulipán, 16, 28912 Leganés, Madrid, España",+34 911 70 03 54,https://instagram.com/elespejodeali?igshid=NzZlODBkYWE4Ng==,False,5,40,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJUV_rx6iLQQ0RLE4GO_FLOsg.jpg,,True,social
ChIJnRYjKCeKQQ0Rndvp6ojwOj0,Salón de Belleza Gollum,Peluqueria,Leganes,"C. de Polvoranca, 3, 28911 Leganés, Madrid, España",+34 637 99 36 00,http://salondebellezagollum.com/,True,5,38,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJnRYjKCeKQQ0Rndvp6ojwOj0.jpg,,True,propia
