place_id,business_name,type_label,city,address,phone,website,tiene_web,rating,review_count,photo_path,email,contactar_por_telefono,web_estado
ChIJww-HbOogQg0RFwZApGY0s1Y,Feiyan uñas,Unas,Getafe,"Av. de los Ángeles, 37, 28903 Getafe, Madrid, España",+34 617 48 80 50,https://www.facebook.com/profile.php?id=100011301793395&sk=photos&collection_token=100011301793395:2305272732:69&set=a.136247990095260.1073741827.100011301793395&type=3&uploaded=8,False,4.7,201,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJww-HbOogQg0RFwZApGY0s1Y.jpg,,True,social
ChIJnVa9R8UhQg0RclC0pQgeijs,Miriam Díaz Nails,Unas,Getafe,"C. San Vicente, 13, 28901 Getafe, Madrid, España",+34 618 46 09 35,https://booksy.com/es-es/instant-experiences/widget/112027,True,5,18,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJnVa9R8UhQg0RclC0pQgeijs.jpg,,True,propia
ChIJk0lIluIhQg0Rve3TVw5NmQU,The Colors Nails,Unas,Getafe,"C. Madrid, 15, 28901 Getafe, Madrid, España",,https://booksy.com/es-es/115278_the-colors-nails_salon-de-unas_52975_getafe#ba_s=seo,True,5,10,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJk0lIluIhQg0Rve3TVw5NmQU.jpg,,True,propia
ChIJg-vxXZYgQg0R25FiPXXpmPc,Queen Nails,Unas,Getafe,"C. Madrid, 57, 28901 Getafe, Madrid, España",,,False,4,63,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJg-vxXZYgQg0R25FiPXXpmPc.jpg,,True,ninguna
ChIJ5QqAeEkhQg0ReStYrxCBNzE,Cool Nails Getafe,Unas,Getafe,"Av. de las Ciudades, 76, 28903 Getafe, Madrid, España",+34 603 04 87 79,https://www.instagram.com/coolnailsgetafe/,False,4.9,20,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ5QqAeEkhQg0ReStYrxCBNzE.jpg,,True,social
ChIJVZCN1f-LQQ0R-QhaaS9lYoc,"ARTIKA BYN ESTUDIO de uñas, manicura rusa y pedicura perfecta.",Unas,Getafe,"C. COMERC ARTESÓN, Av. de las Arcas del Agua, 6 3 Bis, 28905 Getafe, Madrid, España",+34 609 38 31 55,http://www.artikabyn.es/,True,5,34,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJVZCN1f-LQQ0R-QhaaS9lYoc.jpg,juliabrusa82@gmail.com,False,propia
ChIJh_lsJ7QhQg0RQ0HEJ0jSVlc,Glossy Nailz,Unas,Getafe,"C. Gral. Pingarrón, 9, 28901 Getafe, Madrid, España",+34 614 33 62 79,https://glossynailz.com/,True,4.1,218,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJh_lsJ7QhQg0RQ0HEJ0jSVlc.jpg,,True,propia
ChIJ9xgEPkchQg0RdzWDH4Pjxz8,Kapricho's gina,Unas,Getafe,"C. San Sebastián, numero 7, 28902 Getafe, Madrid, España",+34 681 88 29 38,https://widget.treatwell.es/establecimiento/425605/servicios/,True,4.5,263,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ9xgEPkchQg0RdzWDH4Pjxz8.jpg,,True,propia
ChIJf6GnVcwhQg0RGVPDqMjhNS4,"RegiNails Salon de Belleza, Manicura y Pedicura",Unas,Getafe,"C. Uruguay, 2, 28907 Madrid, España",+34 656 48 72 48,http://www.reginails.es/,True,4.9,70,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJf6GnVcwhQg0RGVPDqMjhNS4.jpg,salon@reginails.es,False,propia
ChIJ3ZpxqpcgQg0Re0pd-9xOsPY,"Sonia Style Centro De Estética en Getafe, Nails",Unas,Getafe,"Calle Felipe Estevez, n4, 28901 Getafe, Madrid, España",+34 674 54 38 70,http://www.instagram.com/centrodeestetica_sonia_style/,False,4.7,65,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ3ZpxqpcgQg0Re0pd-9xOsPY.jpg,,True,social
ChIJpX9cGWwhQg0Rvu5QaQZBs1U,Nail Aries Studio,Unas,Getafe,"Av. Caballero de la Triste Figura, 3, 28906 Getafe, Madrid, España",+34 624 49 58 96,,False,4.5,105,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJpX9cGWwhQg0Rvu5QaQZBs1U.jpg,,True,ninguna
ChIJRUPr6MEgQg0Rr6kTpvq0eIM,Nueva Imagen Nails Peluqueria,Unas,Getafe,"C. Alicante, 24, 28903 Getafe, Madrid, España",+34 912 49 75 97,,False,4.6,38,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJRUPr6MEgQg0Rr6kTpvq0eIM.jpg,,True,ninguna
ChIJg3to0OUhQg0RUwPtayiYZ20,Eva studio,Unas,Getafe,"Av. de los Ángeles, 31, 28903 Getafe, Madrid, España",+34 641 16 65 59,,False,4.6,28,,,True,ninguna
ChIJj7ZyK2ohQg0R-A6Y33uwWO0,Bella nails,Unas,Getafe,"C. Eugenio Serrano, 35, 28904 Getafe, Madrid, España",+34 632 40 92 14,https://bella-nail2024.my.canva.site/bella-nails2024?fbclid=PAZXh0bgNhZW0CMTEAAaYPJub0KJQWZks6uPkf59WptuBlah_l5GSAGe3GI1KdgCycNZ8KRwOB0_Q_aem_ndgQovzEU4uhIoTUpvPM_g,True,4.6,10,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJj7ZyK2ohQg0R-A6Y33uwWO0.jpg,nailsbella2024@gmail.com,False,builder
ChIJp2SKzJghQg0RiPY6mMjTC7Y,Uñearte,Unas,Getafe,"ARTIKA byn estudio, Av. de las Arcas del Agua, 6, planta alta, 28905 Getafe, Madrid, España",+34 692 04 31 64,https://www.instagram.com/unearte_getafe/?hl=es,False,4.8,58,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJp2SKzJghQg0RiPY6mMjTC7Y.jpg,,True,social
ChIJ3T6rXwAhQg0RjfA-wbC1dTM,Uñas el bercial,Unas,Getafe,"Av. Comandante José Manuel Ripollés, 1, 28907 Getafe, Madrid, España",+34 617 88 22 16,,False,3.8,104,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ3T6rXwAhQg0RjfA-wbC1dTM.jpg,,True,ninguna
