place_id,business_name,type_label,city,address,phone,website,tiene_web,rating,review_count,photo_path,instagram,necesita_busqueda_manual,email,contactar_por_telefono,web_estado
ChIJP4L-9WyJQQ0RsnR1vEfuBTY,MACJARDIN,Floristeria,Alcorcon,"Poligono industrial san jose de valderas, C. del Trueno, 40, 28918 Leganés, Madrid, España",+34 912 36 87 06,http://www.macjardin.com/,True,4.5,92,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJP4L-9WyJQQ0RsnR1vEfuBTY.jpg,https://instagram.com/macjardin,False,macjardin@macjardin.com,False,propia
ChIJq6qadRSEQQ0RjtbgecUnYiA,Marta Azpeitia Arreglos Florales,Floristeria,Alcorcon,"C. Valdemorillo, 50, i, 28925 Alcorcón, Madrid, España",+34 630 86 30 59,http://martazpeitia.com/,True,4.5,24,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJq6qadRSEQQ0RjtbgecUnYiA.jpg,https://instagram.com/marta.azpeitia,False,contacto@martazpeitia.com,False,propia
ChIJ6UgYquuOQQ0RlG0v2e10Bew,Beaucarnea Floristeria,Floristeria,Alcorcon,"Av. de Europa, 15, 28922 Alcorcón, Madrid, España",+34 916 89 01 01,http://www.floristeriabeaucarnea.com/,True,4.3,47,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ6UgYquuOQQ0RlG0v2e10Bew.jpg,https://instagram.com/floristeriabeaucarnea,False,info@floristeriabeaucarnea.com,False,propia
ChIJfQ-UKiqMQQ0RU7igScN7qUk,Floristería Edén,Floristeria,Alcorcon,"C. de la Mariblanca, 16, 28937 Móstoles, Madrid, España",+34 916 14 82 37,https://floristeriamostoleseden.es/,True,4.7,602,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJfQ-UKiqMQQ0RU7igScN7qUk.jpg,,True,,True,propia
ChIJ7zm0lzH1QQ0Rci__zjYzjZk,Floristería Gloxinia,Floristeria,Alcorcon,"C. de Alcorcón, 8, 28981 Parla, Madrid, España",+34 916 98 37 39,http://floristeriagloxinia.com/,True,4.7,228,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ7zm0lzH1QQ0Rci__zjYzjZk.jpg,https://instagram.com/floristeriagloxiniaparla,False,info@floristeriagloxinia.com,False,propia
ChIJ3RUjfqyJQQ0RPkOeLkYy8nw,Coronas y Flores,Floristeria,Alcorcon,"C. Múnich, Pl. de Ondarreta, 6, Local 43, 28923 Alcorcón, Madrid, España",+34 636 55 65 56,,False,,,,,True,,True,ninguna
ChIJ8UVt6ImJQQ0RaEKnClsWawI,FLORISTERÍA AMAZONIA. RAMOS DE NOVIA FLOR PRESERVADA. SEUR PICKUP,Floristeria,Alcorcon,"Calle de Sta. Rosa, 9, 28911 Leganés, Madrid, España",+34 605 66 77 93,,False,4.7,151,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ8UVt6ImJQQ0RaEKnClsWawI.jpg,,True,,True,ninguna
ChIJqzJNXgCNQQ0RpIuqwn4V_7M,Floristería Las Flores de Carlos,Floristeria,Alcorcon,"C. Huesca, 3, 28934 Móstoles, Madrid, España",+34 912 09 99 85,https://lasfloresdecarlos.es/,True,5,118,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJqzJNXgCNQQ0RpIuqwn4V_7M.jpg,https://instagram.com/lasfloresdecarlos,False,lasfloresdecarlos@gmail.com,False,propia
ChIJUcSjOJ2OQQ0R4fpPMq1QtJQ,Floristeria Mamen,Floristeria,Alcorcon,"C. de la Libertad, 24, 28936 Móstoles, Madrid, España",+34 912 36 29 53,http://www.floristeriamamen.es/,True,4.6,60,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJUcSjOJ2OQQ0R4fpPMq1QtJQ.jpg,,True,,True,propia
ChIJdVXE9N2JQQ0REOi-TVaQuig,Ilusiona con flores,Floristeria,Alcorcon,"Pl. de la Toja, 28924 Alcorcón, Madrid, España",+34 625 31 69 44,https://www.ilusionaconflores.com/,True,5,4,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJdVXE9N2JQQ0REOi-TVaQuig.jpg,,True,info@ilusionaconflores.com,False,propia
