place_id,business_name,type_label,city,address,phone,website,tiene_web,rating,review_count,photo_path,email,contactar_por_telefono,web_estado
ChIJFWXo7ub1QQ0RrT7SzD32GQM,Peluquería y barberia bambino PARLA,Peluqueria,Parla,"C. Villafranca de los Caballeros, 25, 28981 Parla, Madrid, España",+34 614 37 46 54,https://peluqueria-bambino-parla.reservio.com/,True,4.8,63,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJFWXo7ub1QQ0RrT7SzD32GQM.jpg,,True,propia
ChIJb-c1HDf1QQ0RyX4PI5km45c,Peluqueria Inma,Peluqueria,Parla,"C. de San Nicolás, 9 bis, 28982 Parla, Madrid, España",+34 631 18 69 25,,False,4.8,32,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJb-c1HDf1QQ0RyX4PI5km45c.jpg,,True,ninguna
ChIJQTL3AjH1QQ0RCRIrrSCCuBg,Peluqueria El Patito Feo,Peluqueria,Parla,"C. la Sal, 47, 28981 Parla, Madrid, España",+34 677 22 74 15,https://app.landingsite.ai/website-preview?id=b28bd190-7f43-4c4c-bccd-4f0a6adaf1dd,True,4.6,73,,,True,propia
ChIJGfa5P0b1QQ0RlNZKS73MDCs,Chucho's Peluquería,Peluqueria,Parla,"C. de Cuenca, 25, 28982 Parla, Madrid, España",+34 648 72 82 38,https://chuchospeluqueria.com/,True,4.9,32,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJGfa5P0b1QQ0RlNZKS73MDCs.jpg,,True,propia
ChIJG7VY8Dn1QQ0RbDMW3hdrnZc,La Liga Barber Shop,Peluqueria,Parla,"C. Jerusalén, 28, 28981 Parla, Madrid, España",+34 910 72 96 98,,False,4.7,115,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJG7VY8Dn1QQ0RbDMW3hdrnZc.jpg,,True,ninguna
ChIJlyZ2fSP1QQ0R06lIdpxHnQk,Peluquería Rebeca Orizo Estilistas,Peluqueria,Parla,"C. San Roque, 80, 28982 Parla, Madrid, España",+34 667 83 35 70,https://www.uala.es/rebeca-orizo-estilistas_calle-san-roque-80-28982-parla/widget?fbclid=paaaztqtivt2wwho9adjdlpi7igty-qht-uq-5kyufaeddnvtyxxiqql5ncwy#booking=0,True,4.6,116,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJlyZ2fSP1QQ0R06lIdpxHnQk.jpg,,True,propia
ChIJsdSze2n1QQ0RdWPCy_VMkEI,La Real Barberia,Peluqueria,Parla,"C. Severo Ochoa, 12, 28981 Parla, Madrid, España",,,False,4.9,61,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJsdSze2n1QQ0RdWPCy_VMkEI.jpg,,True,ninguna
ChIJoR4Ntjf1QQ0RzfecYGReRAw,Myl Peluqueros,Peluqueria,Parla,"C. de Juan XXIII, local 4, 28982 Parla, Madrid, España",+34 912 49 83 23,,False,4.7,224,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJoR4Ntjf1QQ0RzfecYGReRAw.jpg,,True,ninguna
ChIJP4OuaDj1QQ0RpvK-VvyFha0,Belle Epoque,Peluqueria,Parla,"C. María Cristina, 25, 28983 Parla, Madrid, España",+34 912 63 47 12,https://m.facebook.com/Belle-Epoque-117367884993488/?locale2=es_ES,False,4.7,157,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJP4OuaDj1QQ0RpvK-VvyFha0.jpg,,True,social
ChIJ1ZXssif1QQ0RAtfPPrdHiaM,Romero Peluqueros,Peluqueria,Parla,"C. del Planeta Venus, 10, 28983 Parla, Madrid, España",+34 913 23 37 78,,False,4.9,120,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ1ZXssif1QQ0RAtfPPrdHiaM.jpg,,True,ninguna
ChIJDWqwW5j1QQ0R-k3ufJc6Bso,D’yesenia peluquería,Peluqueria,Parla,"C. San Antón, 35, 28981 Parla, Madrid, España",+34 671 77 11 64,,False,,,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJDWqwW5j1QQ0R-k3ufJc6Bso.jpg,,True,ninguna
ChIJn4uVwjD1QQ0RP3bRqjcQlWk,Younbarber Peluquería barbería,Peluqueria,Parla,"Calle Real, 69, 28981 Parla, Madrid, España",+34 643 29 10 61,,False,4.7,109,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJn4uVwjD1QQ0RP3bRqjcQlWk.jpg,,True,ninguna
ChIJv7s0yTv1QQ0RkKAn_nPpOwc,Peluqueria Azero en Parla. Belleza Saludable,Peluqueria,Parla,"C. Jaime I el Conquistador, 7, 28982 Parla, Madrid, España",+34 678 21 43 51,http://www.azeropeluqueros.com/,True,4.6,298,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJv7s0yTv1QQ0RkKAn_nPpOwc.jpg,azeroasesores@hotmail.com,False,propia
ChIJ3UDcwD71QQ0RG7fYB3R7mMY,Laura Garro Estilistas,Peluqueria,Parla,"C. Alfonso X el Sabio, 42, 28982 Parla, Madrid, España",+34 916 98 26 49,,False,4.2,305,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ3UDcwD71QQ0RG7fYB3R7mMY.jpg,,True,ninguna
ChIJNb0O-Tr1QQ0RUaKWNNcLUSY,Peluqueria Tokes Barbero,Peluqueria,Parla,"C. San Antón, 16, 28982 Parla, Madrid, España",+34 643 33 26 14,,False,4.8,57,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJNb0O-Tr1QQ0RUaKWNNcLUSY.jpg,,True,ninguna
ChIJfzuc9Yb1QQ0RlUcJ1srHBR0,Peluquería Anas,Peluqueria,Parla,"C. Purísima Concepción, 7, Loc 3, 28982 Parla, Madrid, España",+34 643 67 09 04,,False,4.4,14,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJfzuc9Yb1QQ0RlUcJ1srHBR0.jpg,,True,ninguna
ChIJWfAwe8P1QQ0Rj1ZZlWbrTS4,Esmeralda Punzano Estilista,Peluqueria,Parla,"C. la Pila, 2, Loc 8, 28981 Parla, Madrid, España",+34 638 14 92 27,,False,5,42,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJWfAwe8P1QQ0Rj1ZZlWbrTS4.jpg,,True,ninguna
ChIJ8QBD6TP1QQ0Rs-xdu6RQZq0,Z.Z.D Peluqueria Uñas,Peluqueria,Parla,"C. Río Guadiana, 28981 Parla, Madrid, España",+34 916 99 03 43,,False,4.3,56,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ8QBD6TP1QQ0Rs-xdu6RQZq0.jpg,,True,ninguna
ChIJLQeXPjn1QQ0RkE7dXMNRG6o,Sebastián Peluqueros,Peluqueria,Parla,"C. Alfonso X el Sabio, 29, 28982 Parla, Madrid, España",+34 916 99 87 54,http://www.sebastianpeluquerosparla.com/,True,4.6,253,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJLQeXPjn1QQ0RkE7dXMNRG6o.jpg,info@sebastianpeluqueros.es,False,propia
ChIJ0Q7jGlf1QQ0RVaVIxd67eJY,Anoval Barber Shop,Peluqueria,Parla,"Av. de la Escuela Pública, 1, 28981 Parla, Madrid, España",+34 611 89 18 16,,False,4.7,44,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ0Q7jGlf1QQ0RVaVIxd67eJY.jpg,,True,ninguna
ChIJI1NmTBX1QQ0RTNQbwtV6TeM,Il Remagio Barbershop,Peluqueria,Parla,"C. Juan de Austria, 6, 28982 Parla, Madrid, España",+34 919 90 01 99,https://www.ilremagiobarbershop.it/,True,4.6,32,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJI1NmTBX1QQ0RTNQbwtV6TeM.jpg,,True,propia
ChIJyy7Fdi71QQ0Ru5w7fr4ax14,Toke's peluqueros,Peluqueria,Parla,"C. Aranjuez, n° 13, local 2, 28981 Parla, Madrid, España",+34 918 21 99 57,https://www.facebook.com/tokespeluqueros/,False,4.8,212,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJyy7Fdi71QQ0Ru5w7fr4ax14.jpg,,True,social
ChIJo8ZDczz1QQ0Rg-PEZDxJ-1s,Mónica Lorenzo Peluquería,Peluqueria,Parla,"AVDA DE LAS ESTRELLAS, P.º de Nicaragua, 23, bloque 2 local único,entrada, 28983 Parla, Madrid, España",+34 916 99 68 28,http://monicalorenzobeautyandhair.com/,True,4.8,172,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJo8ZDczz1QQ0Rg-PEZDxJ-1s.jpg,,True,propia
ChIJz8rgLD_1QQ0R6SERkzxaHtg,Emporium Peluqueros Parla,Peluqueria,Parla,"C. de Fernando III El Santo, 24, 28982 Parla, Madrid, España",+34 916 05 13 81,,False,4.6,104,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJz8rgLD_1QQ0R6SERkzxaHtg.jpg,,True,ninguna
ChIJ2ZA8jVz1QQ0RSsHOGg5OHYY,Sther's estilistas,Peluqueria,Parla,"P.º de la Republica Dominicana, 18, 28983 Parla, Madrid, España",+34 914 24 12 52,,False,4.6,215,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ2ZA8jVz1QQ0RSsHOGg5OHYY.jpg,,True,ninguna
ChIJKcSUTDf1QQ0RmmcwRzw92Rc,Atai Style,Peluqueria,Parla,"C. San Antón, 23, 28982 Parla, Madrid, España",+34 916 99 75 49,,False,4.7,160,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJKcSUTDf1QQ0RmmcwRzw92Rc.jpg,,True,ninguna
ChIJa0c96fb1QQ0Rwy_4Z-UrsIU,Legends Barber Shop,Peluqueria,Parla,"C. Reina Victoria, 10, LOCAL 3, 28982 Parla, Madrid, España",+34 641 10 32 20,,False,4.2,21,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJa0c96fb1QQ0Rwy_4Z-UrsIU.jpg,,True,ninguna
ChIJi4ZZ4Mr1QQ0RhpTW7-xNbXU,Famiy 44 bar,Peluqueria,Parla,"28981 Madrid, España",+34 613 61 03 37,https://instagram.com/barbershop44family?igshid=YmMyMTA2M2Y=,False,5,17,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJi4ZZ4Mr1QQ0RhpTW7-xNbXU.jpg,,True,social
ChIJHRnxs3T1QQ0RdRxMvD18pUA,Peluquería de Caballeros,Peluqueria,Parla,"C. San Antón, 8, 28982 Parla, Madrid, España",+34 643 38 90 00,,False,4.6,21,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJHRnxs3T1QQ0RdRxMvD18pUA.jpg,,True,ninguna
ChIJxZ1tnj_1QQ0Rfv3eayE4Q0o,GONDETTE / Barbería y Trencería,Peluqueria,Parla,"C. Cuba, 5, 28983 Parla, Madrid, España",+34 680 33 00 54,,False,5,19,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJxZ1tnj_1QQ0Rfv3eayE4Q0o.jpg,,True,ninguna
