place_id,business_name,type_label,city,address,phone,website,tiene_web,rating,review_count,photo_path,email,contactar_por_telefono,web_estado
ChIJ-8TTFLKOQQ0R0ehNQwOENbs,Uñas Esculpidas Alicia,Unas,Alcorcon,"C. Los Pinos, 48, 28922 Alcorcón, Madrid, España",+34 916 44 83 86,,False,4.6,28,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ-8TTFLKOQQ0R0ehNQwOENbs.jpg,,True,ninguna
ChIJMyqt2smOQQ0Rsat9ZIjSYek,Susanna Uñas,Unas,Alcorcon,"C. Cáceres, 5, 28921 Alcorcón, Madrid, España",+34 698 22 96 75,,False,4.4,132,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJMyqt2smOQQ0Rsat9ZIjSYek.jpg,,True,ninguna
ChIJdwpNWgePQQ0Rxexs_-eCE7Y,Bloom Nails,Unas,Alcorcon,"Tr.ª Mayor, 10, 28921 Alcorcón, Madrid, España",+34 614 33 43 59,,False,4.5,63,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJdwpNWgePQQ0Rxexs_-eCE7Y.jpg,,True,ninguna
ChIJe_6CUwCJQQ0R1KchfNA4Y28,Colome Nails Alcorcón,Unas,Alcorcon,"C. Japón, 13, 28923 Alcorcón, Madrid, España",,,False,4.9,9,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJe_6CUwCJQQ0R1KchfNA4Y28.jpg,,True,ninguna
ChIJqU832dSJQQ0RexvVRfLyikk,colome nails alcorcon,Unas,Alcorcon,"C. Japón, 13, Loc 10, 28923 Alcorcón, Madrid, España",+34 622 08 95 88,,False,5,13,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJqU832dSJQQ0RexvVRfLyikk.jpg,,True,ninguna
ChIJdyvoAXuJQQ0ROQ70_YXgxb0,Princess Nails Spa,Unas,Alcorcon,"C. Príncipe Don Juan Carlos, 2, 28924 Alcorcón, Madrid, España",+34 633 22 98 86,,False,4.8,39,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJdyvoAXuJQQ0ROQ70_YXgxb0.jpg,,True,ninguna
ChIJ2WUMOmiPQQ0Rm-nd_sxvIy8,Merchan Glam Studio,Unas,Alcorcon,"C. Soria, 7, 28921 Alcorcón, Madrid, España",+34 687 83 79 84,,False,5,31,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ2WUMOmiPQQ0Rm-nd_sxvIy8.jpg,,True,ninguna
ChIJx3ki3bGOQQ0RGuvd3ZcNJqk,BE CARE BEAUTY CONCEPT,Unas,Alcorcon,"Calle los pinos, esquina con, C. Alfredo Nobel, 42, 28922 Alcorcón, Madrid, España",+34 910 34 61 67,,False,4.6,102,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJx3ki3bGOQQ0RGuvd3ZcNJqk.jpg,,True,ninguna
ChIJq1-SGBKPQQ0RlYzZCKia-7o,Nhara’nails,Unas,Alcorcon,"C. Madrid, 11, 28921 Alcorcón, Madrid, España",+34 641 32 41 89,https://www.tiktok.com/@diana22034?_r=1&_t=ZS-98X5xMm3cCg,False,5,11,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJq1-SGBKPQQ0RlYzZCKia-7o.jpg,,True,social
ChIJqWyIa-CJQQ0Rmkw3-IeIVlc,IconiC Beauty lashes & Nails,Unas,Alcorcon,"C. Olímpica Conchita Puig, 1, 28923 Alcorcón, Madrid, España",+34 604 94 82 10,,False,5,34,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJqWyIa-CJQQ0Rmkw3-IeIVlc.jpg,,True,ninguna
ChIJQ27AqJ6PQQ0RQZemTygNTyg,Beauty Nail (salon uñas de Vietnamita),Unas,Alcorcon,"C. Mayor, 2, 28921 Alcorcón, Madrid, España",+34 631 71 94 19,,False,3.5,77,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJQ27AqJ6PQQ0RQZemTygNTyg.jpg,,True,ninguna
ChIJx9b-fTuPQQ0RwLEHomUm1xY,Paola Lashes & Nails,Unas,Alcorcon,"Av. Cantarranas, 9 con, C. San José, 7, 28921 Alcorcón, Madrid, España",+34 613 63 05 87,https://www.instagram.com/paola_lashesnails?igsh=MWIxcW90Y3VzN2JsNw%3D%3D&utm_source=qr,False,5,24,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJx9b-fTuPQQ0RwLEHomUm1xY.jpg,,True,social
ChIJ0dJk776OQQ0RbdProLRkOa0,Bárbara Collado Gabinete de belleza & bienestar,Unas,Alcorcon,"C. Liverpool, 15, Loc 1, 28922 Alcorcón, Madrid, España",+34 620 38 22 38,,False,5,24,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ0dJk776OQQ0RbdProLRkOa0.jpg,,True,ninguna
ChIJN-vK9m6JQQ0Rl8xCISM32FA,Centro de estética Alcorcón MarFerrera,Unas,Alcorcon,"C. Río Ebro, 6, 28923 Alcorcón, Madrid, España",+34 647 91 69 89,https://www.marferrera.com/,True,5,235,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJN-vK9m6JQQ0Rl8xCISM32FA.jpg,,True,propia
ChIJB4g8q8uOQQ0R_dur1n5remM,Las Termas de Ruham Alcorcón,Unas,Alcorcon,"Av. de los Carabancheles, 8, 28921 Alcorcón, Madrid, España",+34 910 13 37 52,http://www.lastermasderuham.com/,True,4.3,196,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJB4g8q8uOQQ0R_dur1n5remM.jpg,,True,propia
ChIJY5xj2sCPQQ0RYa37N6gg6d0,Centro Médico estético Viviana Luna,Unas,Alcorcon,"C. Espada, 11, 28921 Alcorcón, Madrid, España",+34 915 48 22 31,https://www.vivianaluna.com/,True,5,206,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJY5xj2sCPQQ0RYa37N6gg6d0.jpg,,True,propia
ChIJianwqpWPQQ0R0GBqXFvY1PU,Salon Pro,Unas,Alcorcon,"C. los Arces, 13, 28922 Alcorcón, Madrid, España",+34 622 20 37 33,,False,4.8,199,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJianwqpWPQQ0R0GBqXFvY1PU.jpg,,True,ninguna
ChIJmzdJ6RKPQQ0RecI2AvIYSOg,Valentina Mejia nails arts,Unas,Alcorcon,"C. Vizcaya, 28921 Alcorcón, Madrid, España",+34 667 57 76 16,https://www.instagram.com/vm_nailsmadrid?igsh=MTBiMWlkdW5kdml0Mg==,False,4.6,5,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJmzdJ6RKPQQ0RecI2AvIYSOg.jpg,,True,social
ChIJ5XIvujqPQQ0RPHOUjfxcrWQ,22 Nails,Unas,Alcorcon,"C. de los Cantos, 22, 28922 Alcorcón, Madrid, España",+34 643 45 68 52,,False,4.8,5,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ5XIvujqPQQ0RPHOUjfxcrWQ.jpg,,True,ninguna
ChIJ3c5TczaJQQ0Rqe7HbOm5tfQ,Embellecet,Unas,Alcorcon,"C. Príncipe Don Juan Carlos, 6 Posterior, Loc 9, 28924 Alcorcón, Madrid, España",+34 912 79 97 21,http://www.embellecet.es/,True,4.6,141,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ3c5TczaJQQ0Rqe7HbOm5tfQ.jpg,info@embellecete.es,False,propia
ChIJna1AB8KPQQ0RyEojIW2aXvc,Carolina Ocaña Nails Studio,Unas,Alcorcon,"Calle Recodos, 2, Loc 4, 28921 Alcorcón, Madrid, España",+34 657 61 87 60,,False,4.6,7,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJna1AB8KPQQ0RyEojIW2aXvc.jpg,,True,ninguna
ChIJN88s9cqPQQ0RCSUKP-QRvIc,Beautynail,Unas,Alcorcon,"C. Mayor, 80, 28922 Alcorcón, Madrid, España",+34 631 71 94 19,,False,4.2,33,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJN88s9cqPQQ0RCSUKP-QRvIc.jpg,,True,ninguna
ChIJS-S5lUCJQQ0RDx6xNd9jhYs,Centro de estética Bellosol,Unas,Alcorcon,"C. Parque Bujaruelo, 7, 28924 Alcorcón, Madrid, España",+34 916 10 82 61,https://www.bellosol.es/,True,4.9,84,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJS-S5lUCJQQ0RDx6xNd9jhYs.jpg,,True,propia
ChIJi24X28mOQQ0R-A4iVUnIPdI,Centro de Estética Katy Izquierdo,Unas,Alcorcon,"C. San Isidro, 7, 28921 Alcorcón, Madrid, España",+34 626 58 99 80,http://www.katyizquierdo.com/,True,4.7,72,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJi24X28mOQQ0R-A4iVUnIPdI.jpg,info@katyizquierdo.com,False,propia
ChIJ7S8vsrWOQQ0RorHdHmJn_B4,Miss Uñas,Unas,Alcorcon,"C. Vizcaya, 3, 28921 Alcorcón, Madrid, España",+34 688 02 06 22,,False,2.6,7,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJ7S8vsrWOQQ0RorHdHmJn_B4.jpg,,True,ninguna
ChIJPXCUez6JQQ0RVGRQFXvO8Us,"Ninfa´s Saray Palomares, Salón de Belleza",Unas,Alcorcon,"C. Príncipe Don Juan Carlos, 4, ( posterior, Loc 3, 28924 Alcorcón, Madrid, España",+34 615 66 54 45,https://ninfa-s-saray-palomares-salon-de-belleza.jimdosite.com/,True,4.6,31,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJPXCUez6JQQ0RVGRQFXvO8Us.jpg,,True,builder
ChIJs3XgWbSOQQ0RXtHS-YgglHE,Angela Belleza,Unas,Alcorcon,"C. Mayor, 28921 Alcorcón, Madrid, España",,,False,2.8,43,C:\Users\mario\Projects\leadgen-webs\leads\photos\ChIJs3XgWbSOQQ0RXtHS-YgglHE.jpg,,True,ninguna
